REC_TAG	NODE_ID	NODE_DESC
6001	"12""-WF203-0106"	"FROM 12""-WF202-0106 TO 12""-WF205-0106"
6002	"12""-WF204-0106"	"FROM 12""-WF200-0106  TO 12""-WF205-0106"
6003	"12""-WF205-0106"	"FROM 12""-WF206-0106 TO 12""-WF208-0106"
6004	"12""-WF206-0106"	"FROM HEADER BLIND TO 12""-WF205-0106"
6005	"12""-WF207-0106"	"FROM 12""-WF208-0106 TO 12""-WF206-0106"
6006	"12""-WF208-0106"	"FROM HEADER BLIND TO 12""-WF207-0106"
6007	"12""-WF-8860-0106A-NI"	Fire Water From Refinery
6008	"12""-WF-8861-0106A-NI"	Fire Water From Refinery
6009	"12""-WF-8862-0106AU-NI"	"Underground Fire Water Main From 12""-WF-8860-0106A-NI"
6010	"12""-WF-8863-0106AU-NI"	"Underground Fire Water Main From 12""-WF-8861-0106A-NI"
6011	"12""-WF-8864-0106AU-NI"	Underground Fire Water Ring Main
6012	"12""-WF-8865-0106AU-NI"	"Underground Fire Water Main From 12""-WF-8866-0106AU-NI to 12""-WF-8864-0106A"
6013	"12""-WF-8866-0106AU-NI"	Underground Fire Water Header
6014	"12""-WF-8867-0106AU-NI"	Underground Fire Water Header
6015	"14""-DO-9833-0102HU-NI"	Underground Line
6016	"14""-F-1207-0115A-NI"	From PV142-15 to Flare
6017	"14""-F-2207-0115A-NI"	From PV242-15 to Flare
6018	"14""-LPS-1007-0102C-H"	LPS to 06B42E-111
6019	"14""-LPS-2007-0102C-H"	LPS to 06B42E-211
6020	"14""-LPS-8436-0102C-H"	"From 8""-MPS-8472-0102C-H to 06E53V-848A/B"
6021	"14""-MPS-8472-0102C-H"	"From 06E48F-926C/D to 18""-MPS-8452-0102C-H"
6022	"14""-OH001-0302Z"	FROM 01E20V-224 NOZZLE-N2 TO 01E20P-222B NOZZLE-N2 01E20P-222A NOZZLE-N2
6023	"14""-PG-1131-0904B-NI"	From 06B53S-141 to 06B53V-134C
6024	"14""-PG-1131-0904B-P"	From 06B53S-141 to 06B53V-134A/B/C
6025	"14""-PG-1151-0904B-NI"	"From 20""-PG-1131-0904B-NI to 06B53V-134A"
6026	"14""-PG-1151-0904B-P"	"From 20""-PG-1131-0904B-NI to 06B53V-134A"
6027	"14""-PG-1152-0904B-NI"	"From 20""-PG-1131-0904B-NI to 06B53V-134B"
6028	"14""-PG-1152-0904B-P"	"From 20""-PG-1131-0904B-NI to 06B53V-134B"
6029	"14""-PG-1156-0601B-NI"	"From XV134-08A to 20""-PG-1156-0601B-NI"
6030	"14""-PG-1156-0901B-H"	From 06B53V-134A to XV134-08A
6031	"14""-PG-1157-0601B-NI"	"From XV134-08B to 20""-PG-1156-0601B-NI"
6032	"14""-PG-1157-0901B-H"	From 06B53V-134B to XV134-08B
6033	"14""-PG-1158-0601B-NI"	"From XV134-08C to 20""-PG-1156-0601B-NI"
6034	"14""-PG-1158-0901B-H"	"From 06B53V-134C to 20""-PG-1156-0601B-NI"
6035	"14""-PG-1205-0614A-NI"	"From 20""-PG-1201-0601B-NI to Flare"
6036	"14""-PG-2131-0904B-NI"	From 06B53S-241 to 06B53V-234C
6037	"14""-PG-2131-0904B-P"	From 06B53S-241 to 06B53V-234A/B/C
6038	"14""-PG-2151-0904B-NI"	"From 20""-PG-2131-0904B-NI to 06B53V-234A"
6039	"14""-PG-2151-0904B-P"	"From 20""-PG-2131-0904B-NI to 06B53V-234A"
6040	"14""-PG-2152-0904B-NI"	"From 20""-PG-2131-0904B-NI to 06B53V-234B"
6041	"14""-PG-2152-0904B-P"	"From 20""-PG-2131-0904B-NI to 06B53V-234B"
6042	"14""-PG-2156-0601B-NI"	"From XV234-08A to 20""-PG-2156-0601B-NI"
6043	"14""-PG-2156-0901B-H"	From 06B53V-234A to XV234-08A
6044	"14""-PG-2157-0601B-NI"	"From XV234-08B to 20""-PG-2156-0601B-NI"
6045	"14""-PG-2157-0901B-H"	From 06B53V-234B to XV234-08B
6046	"14""-PG-2158-0601B-NI"	"From XV234-08C to 20""-PG-2156-0601B-NI"
6047	"14""-PG-2158-0901B-H"	"From 06B53V-234C to 20""-PG-2156-0601B-NI"
6048	"14""-PG-2205-0614A-NI"	"From 20""-PG-2201-0601B-NI to Flare"
6049	"14""-PG-8539-0101B-S"	From 06B55E-817 to 06B55K-862A
6050	"14""-PG-8540-0101B-S"	"From 18""-PG-8539-0101B-S to 06B55K-862B"
6051	"14""-PG-8541-0101B-S"	From 06B55K-862A to 06B55E-816
6052	"14""-PG-8542-0101B-S"	"From 06B55K-862B to 14""-PG-8541-0101B-S"
6053	"14""-PL251-0102X"	FROM 01C11C-161 NOZZLE-N8 TO 01C12E-163
6054	"14""-VA082-0114"	FROM 01E03G-173A TO EXHAUST
6055	"14""-VA083-0114"	FROM 01E03G-173B TO ATMOS
6056	"14""-VH086-0104X"	"FROM 8""-PG195-0904X TO 24""-VH051-0104X"
6057	"14""-WF004-0106"	"FROM 16""-WF006-0106 16""-WF038-0106 TO 16""-WF131-0106"
6058	"14""-WS004-0106"	"FROM 24""-WS102-0106C TO 36""-WS097-0106"
6059	"14""-WS005-0106"	"FROM 24""-WS103-0106C TO 36""-WS097-0106"
6060	"14""-WS006-0106"	"FROM 24""-WS003-0106 TO 36""-WS097-0106 24""-WS003-0106"
6061	"16""-DO-9807-0102HU-NI"	Underground Line
6062	"16""-DO-9808-0102HU-NI"	Underground Line
6063	"16""-DO-9810-0102HU-NI"	Underground Line
6064	"16""-DO-9813-0102HU-NI"	Underground Line
6065	"16""-DO-9814-0102HU-NI"	Underground Line
6066	"16""-DO-9815-0102HU-NI"	Underground Line
6067	"16""-DO-9816-0102HU-NI"	Underground Line
6068	"16""-DO-9817-0102HU-NI"	Underground Line
6069	"16""-DO-9818-0102HU-NI"	Underground Line
6070	"16""-DO-9819-0102HU-NI"	Underground Line
6071	"16""-DO-9820-0102HU-NI"	Underground Line
6072	"16""-DO-9823-0102HU-NI"	Underground Line
6073	"16""-DO-9825-0102HU-NI"	Underground Line
6074	"16""-DO-9835-0102HU-NI"	Underground Line
6075	"16""-DO-9836-0102HU-NI"	Underground Line
6076	"16""-DO-9839-0102HU-NI"	Underground Line
6077	"16""-DO-9841-0102HU-NI"	Underground Line
6078	"16""-DO-9846-0102HU-NI"	Underground Line
6079	"16""-DO-9848-0102HU-NI"	Underground Line
6080	"16""-DO-9850-0102HU-NI"	Underground Line
6081	"16""-DO-9852-0102HU-NI"	Underground Line
6082	"16""-DO-9857-0102HU-NI"	Underground Line
6083	"16""-DO-9858-0102HU-NI"	Underground Line
6084	"16""-DO-9860-0102HU-NI"	Underground Line
6085	"16""-DO-9861-0102HU-NI"	Underground Line
6086	"16""-DO-9862-0102HU-NI"	Underground Line
6087	"16""-DO-9864-0102HU-NI"	Underground Line
6088	"16""-DO-9876-0102HU-NI"	Underground Line
6089	"16""-DO-9879-0102HU-NI"	Underground Line
6090	"16""-DO-9891-0102HU-NI"	Underground Line
6091	"16""-FS-8804-0102B-NI"	From 06B71V-850 to 06E73A-867
6092	"16""-FS-9205-0102B-NI"	"From 16""-FS-8804-0102B-NI to 30""-F-8802-0115A-NI"
6093	"16""-FS-9205-0115A-NI"	"From 16""-FS-8804-0102B-NI to 30""-FS-8802-0115A-NI"
6094	"16""-LPS-1741-0102C-H"	"LPS Branch Header From 24""-LPS-8739-0102C-H"
6095	"16""-LPS-2741-0102C-H"	"LPS Branch Header From 24""-LPS-8739-0102C-H"
6096	"16""-PG002-2510X"	"FROM FLOWLINE 2 TO 2""-PG406-2503X 6""-PG007-2504X 01B20V-109 NOZZLE-N1"
6097	"16""-PG004-2510X"	"FROM FLOWLINE 1 TO 01B20V-110 NOZZLE-N1 6""-PG008-2504X"
6098	"16""-PG006-2503X"	"FROM 16""PG004-2510X 1""-ME101-2504X TO 24""-PG003-2503X"
6099	"16""-PG044-0902LX"	"FROM 01B31E-141A HEADER BLIND TO 16""-PG044-0902LX"
6100	"16""-PG045-0902LX"	"FROM 01B31E-141B NOZZLE-N4 TO 18""-PG045-0902LX"
6101	"16""-PG067-1502LX"	"FROM 20""-PG072-1502LX TO 24""-PG337-1502LX"
6102	"16""-PG079-1502LX"	"FROM 20""-PG085-1502LX TO 24""-PG305-1502LX"
6103	"16""-PG-1004-1514A-NI"	06B41S-146 Bypass Line
6104	"16""-PG-1201-0601B-NI"	From 06B53S-142 to Metering Station
6105	"16""-PG-2004-1514A-NI"	06B41S-246 Bypass Line
6106	"16""-PG-2201-0601B-NI"	From 06B53S-242 to Metering Station
6107	"16""-PG337-1502LX"	"FROM 24""-PG066-0902LX HEADER BLIND 02LX TO HEADER BLIND NOZZLE-TP01"
6108	"16""-PG338-2503X"	"FROM 16""-PG358-2510X 1""-ME214-2504X TO 16""-PG006-2503X"
6109	"16""-PG348-2503X"	"FROM 16""-PG357-2510X 1""-ME200-2504X TO 20""-PG072-1502LX"
6110	"16""-PG357-2510X"	"FROM SC-38 FLOWLINE 2 TO 01B20V-108 NOZZLE-N1 2""-PL369-2503X"
6111	"16""-PG358-2510X"	FROM FUTURE MALAMPAYA FLOWLINE 1 TO 01B20V-107 NOZZLE-N1
6112	"16""-PG-8021-0601B-NI"	"From 24""-PG-8023-0601B-NI to 06B61A895"
6113	"16""-PG-8023-0601B-NI"	From 06B53S-142A/B to 06B61V-836
6114	"16""-PG-8051-0601B-NI"	From 06B61A-895 to Battery Limits
6115	"16""-PL275-0102X"	"FROM 24""-PL276-0302X TO 02C13V-751 NOZZLE-N1"
6116	"16""-PL290-0102X"	"FROM 12""-PL316-0302X 12""-PL317-0302X TO 12""-PL275-0102X"
6117	"16""-VL035-0102X"	FROM HEADER TO 01E71V-347 PIPE CAP2
6118	"16""-VL036-0102X"	FROM 01E71V-347 NOZZLE-N4 TO 01E72A-351 NOZZLE-TPB
6119	"16""-WA013-0102X"	"FROM 30""-WA088-0102X TO 01B33E-151A NOZZLE-N2"
6120	"16""-WA014-0102X"	"FROM 30""-WA088-0102X TO 01B33E-151B NOZZLE-N2"
6121	"16""-WA064-0102X"	"FROM 18""-WA107-0102X TO 01B30E-603A NOZZLE-N4"
6122	"16""-WA065-0102X"	"FROM 18""-WA108-0102X TO 01B30E-603C NOZZLE-N4"
6123	"16""-WA103-0102X"	"FROM 30""-WA088-0102X TO 16""-WB073-0102X"
6124	"16""-WB002-0102X"	"FROM 01B33E-151A NOZZLE-N3 TO 30""-WB058-0102X"
6125	"16""-WB003-0102X"	"FROM 01B33E-151B-151B NOZZLE-N3 TO 30""-WB058-0102X"
6126	"16""-WB067-0102X"	"FROM 01B30E-603A NOZZLE-N3 TO 24""-WB061-0102X"
6127	"16""-WB069-0102X"	"FROM 01B30E-603C NOZZLE-N3 TO 18""-WB074-0102X"
6128	"16""-WB073-0102X"	"FROM 16""-WA103-0102X TO 30""-WB058-0102X"
6129	"16""-WF006-0106"	"FROM 01F11P-422A NOZZLE-TP1 TO 14""-WF004-0106 16""-WF136-0106 16""-WF137-0106"
6130	"16""-WF038-0106"	"FROM 01F11P-422B NOZZLE-TP1 TO 16""-WF137-0106"
6131	"16""-WF131-0106"	"FROM 16""-WF038-0106 TO OVERBOARD DISCHARGE"
6132	"16""-WF136-0106"	"FROM 16""-WF006-0106 TO OVERBOARD DISCHARGE"
6133	"16""-WF137-0106"	"FROM 12""-WF200-0106 TO 12""-WF202-0106"
6134	1615-PL-P-015	"From FW Line 24""-PG-8031-0601D-NI at Golf Course to FG Pig Receiver."
6135	16-PG002-2510X	Topside Piping, Riser Top Flange at EL+14.6m  to Launcher
6136	16-PG004-2510X	Topside Piping, Riser Top Flange at EL+14.6m  to Receiver
6137	"18""-F-1013-0115A-NI"	From PSV111-01A to Flare
6138	"18""-F-1028-0115A-NI"	From PSV111-01B to Flare
6139	"18""-F-2013-0115A-NI"	From PSV211-01A to Flare
6140	"18""-F-2028-0115A-NI"	From PSV211-01B to Flare
6141	"18""-F-8802-0115A-NI"	From 06E71V-844 to Flare
6142	"18""-MPS-8452-0102C-H"	From 06E48F-926A/B/C/D to PV926-01A
6143	"18""-MPS-9707-0102C-P"	"From 18""-MPS-8452-0102C-H to PV926-04"
6144	"18""-PG030-0904X"	"20""-PG030-0904X  TO 01B31E-141A NZN2"
6145	"18""-PG043-0904X"	"FROM 24""-PG030-0904X 1""-ME107-2504X TO 01B31E-141B NOZZLE-N1 2""-VH015-0104X"
6146	"18""-PG044-0902LX"	"FROM 16""-PG044-0902LX  TO 01B33V-154 NOZZLE-N1"
6147	"18""-PG045-0902LX"	"FROM 16""-PG045-0902LX TO 18""-PG044-0902LX"
6148	"18""-PG046-0904X"	"FROM 01B31E-141A HEADER BLIND TO 1""-ME108-2504X TO 01B31V-147 NOZZLE-N1"
6149	"18""-PG047-0904X"	"FROM 01B31V-147 NOZZLE-N2 TO 01B31E-141A NOZZLE-N3 2""-VH013-0104X"
6150	"18""-PG048-0904X"	"FROM 01B31E-141B NOZZLE-N2 TO 18""-PG046-0904X"
6151	"18""-PG049-0904X"	"FROM 18""-PG047-0904X TO 01B31E-141B NOZZLE-N3 2""-VH016-0104X"
6152	"18""-PG-1035-0614A-NI"	From Let Down Valves to SP078 (Mixer)
6153	"18""-PG-1202-0601B-NI"	Bypass Around 06B53S-142
6154	"18""-PG-2035-0614A-NI"	From Let Down Valves to SP078 (Mixer)
6155	"18""-PG-2202-0601B-NI"	Bypass Around 06B53S-242
6156	"18""-PG259-0902LX"	"FROM 20""-PG329-0902LX TO 24""-PG255-0604X"
6157	"18""-PG267-0902LX"	"FROM 20""-PG227-0902LX"
6158	"18""-PG271-0902LX"	"FROM 20""-PG335-0902LX TO 01B30E-603D NOZZLE-N1"
6159	"18""-PG272-0902LX"	"FROM 01B30E-603D NOZZLE-N2 TO 20""-PG227-0902LX"
6160	"18""-PG278-0902LX"	"FROM 01B30E-603B NOZZLE-N2 TO 20""-PG329-0902LX"
6161	"18""-PG-8023-0601B-NI"	From 06B53S-142A/B to 06B61V-836
6162	"18""-PG-8023-0601D-NI"	From 06B53S-142A/B to 06B61V-836
6163	"18""-PG-8029-0601D-NI"	From 06B61V-958 to 06B61A-913
6164	"18""-PG-8045-0601D-NI"	From 06B61V-958 to 06B61A-896
6165	"18""-PG-8538-0101B-H"	From 06B55E-816 to 06B55V-838
6166	"18""-PG-8539-0101B-S"	From 06B55E-817 to 06B55K-862A
6167	"18""-PG-8540-0101B-S"	"From 18""-PG-8539-0101B-S to 06B55K-862B"
6168	"18""-PG-8541-0101B-S"	From 06B55K-862A to 06B55E-816
6169	"18""-PG-8542-0101B-S"	"From 06B55K-862B to 14""-PG-8541-0101B-S"
6170	"18""-PG-8549-0101B-H"	"From 06B55E-817 to 18""-PG-8539-0101B-S"
6171	"18""-PL291-0302X"	"FROM 01C13P-701A NOZZLE-TP01 TO 2""-PL314-0102X 01C13A-702 NOZZLE-TP2"
6172	"18""-PL319-0302X"	"FROM 01C13P-701B NOZZLE-TP03 TO 2""-PL315-0102X 24""-PL291-0302X"
6173	"18""-WA105-0102X"	"FROM 24""-WA059-0102X TO 01B30S-609B NOZZLE-N1"
6174	"18""-WA107-0102X"	FROM 01B30S-609A NOZZLE-N2 TO 01B30E-603B NOZZLE-N4
6175	"18""-WA108-0102X"	FROM 01B30S-609B NOZZLE-N2 TO 01B30E-603D NOZZLE-N4
6176	"18""-WB074-0102X"	"FROM 01B30E-603D NOZZLE-N3 TO 24""-WB061-0102X"
6177	"20""-DO-9843-0102HU-NI"	Underground Line
6178	"20""-DO-9844-0102HU-NI"	Underground Line
6179	"20""-DO-9845-0102HU-NI"	Underground Line
6180	"20""-LPS-1741-0102C-H"	"LPS Branch Header From 24""-LPS-8739-0102C-H"
6181	"20""-LPS-2741-0102C-H"	"LPS Branch Header From 24""-LPS-8739-0102C-H"
6182	"20""-LPS-8739-0102C-H"	LPS Header
6183	"20""-PG030-0904X"	"24""-PG030-0904X TO 18""-PG030-0904X"
6184	"20""-PG069-1502LX"	FROM 01B33K-153A NOZZLE-TP02 TO 01B33E-151A NOZZLE-N1
6185	"20""-PG072-1502LX"	"3""GF105-0902LX 01B33E-151A NOZL-N4 TO 24""PG096-1511X 8""PG158-1502X 8""PG073-1504X"
6186	"20""-PG083-1502LX"	FROM 01B33K-153B NOZZLE-TP02 TO 01B33E-151B NOZZLE-N1
6187	"20""-PG085-1502LX"	"FROM 01B33E-151B NOZZLE-N4 TO 20""-PG072-1502LX 3""-PG086-1504X"
6188	"20""-PG-1001-1514A-NI"	From Inlet Gas Pig Receiver to 06B41S-146
6189	"20""-PG-1003-1514A-NI"	From 06B41S-146 to 06B41E-111
6190	"20""-PG-1005-1514A-H"	Bypass round 06B41E-111
6191	"20""-PG-1005-1514A-NI"	Bypass round 06B41E-111
6192	"20""-PG-1006-1514A-H"	From 06B41E-111 to Let Down Valves
6193	"20""-PG-1031-0614A-NI"	"From Let Down Valve PV152-01A to 20""-PG-1035-0614A-NI"
6194	"20""-PG-1031-1514A-H"	To Let Down Valve PV152-01A
6195	"20""-PG-1033-0614A-NI"	"From Let Down Valve PV152-01C to 20""-PG-1035-0614A-NI"
6196	"20""-PG-1033-1514A-H"	To Let Down Valve PV152-01C
6197	"20""-PG-1035-0604A-NI"	Removeable Spool Before 06B41V-160
6198	"20""-PG-1035-0614A-NI"	From Let Down Valves to SP078 (Mixer)
6199	"20""-PG-1102-0604A-NI"	From 06B41V-160 to 06B51S-147
6200	"20""-PG-1131-0904B-NI"	From 06B53S-141 to 06B53V-134A/B/C
6201	"20""-PG-1156-0601B-NI"	From  06B53V-134A/B/C to 06B53S-142
6202	"20""-PG-1201-0601B-NI"	From 06B53S-142 to Battery Limits
6203	"20""-PG-1217-0604A-NI"	From 06B51S-147 to 06B51C-125
6204	"20""-PG-1221-0604A-NI"	From Top of 06B51C-125 to 06B53S-141
6205	"20""-PG-1221-0904B-NI"	From Top of 06B51C-125 to 06B53S-141
6206	"20""-PG-1411-0604A-NI"	06B51S-147 Bypass
6207	"20""-PG-2001-1514A-NI"	From Inlet Gas Pig Receiver to 06B41S-246
6208	"20""-PG-2003-1514A-NI"	From 06B41S-246 to 06B41E-211
6209	"20""-PG-2005-1514A-H"	Bypass round 06B41E-211
6210	"20""-PG-2005-1514A-NI"	Bypass round 06B41E-211
6211	"20""-PG-2006-1514A-H"	From 06B41E-211 to Let Down Valves
6212	"20""-PG-2031-0614A-NI"	"From Let Down Valve PV252-01A to 20""-PG-2035-0614A-NI"
6213	"20""-PG-2031-1514A-H"	To Let Down Valve PV252-01A
6214	"20""-PG-2033-0614A-NI"	"From Let Down Valve PV252-01C to 20""-PG-2035-0614A-NI"
6215	"20""-PG-2033-1514A-H"	To Let Down Valve PV252-01C
6216	"20""-PG-2035-0604A-NI"	Removeable Spool Before 06B41V-260
6217	"20""-PG-2035-0614A-NI"	From Let Down Valves to SP078 (Mixer)
6218	"20""-PG-2102-0604A-NI"	From 06B41V-260 to 06B51S-247
6219	"20""-PG-2131-0904B-NI"	From 06B53S-241 to 06B53V-234A/B/C
6220	"20""-PG-2156-0601B-NI"	From  06B53V-234A/B/C to 06B53S-242
6221	"20""-PG-2201-0601B-NI"	From 06B53S-242 to Battery Limits
6222	"20""-PG-2217-0604A-NI"	From 06B51S-247 to 06B51C-225
6223	"20""-PG-2221-0604A-NI"	From Top of 06B51C-225 to 06B53S-241
6224	"20""-PG-2221-0904B-NI"	From Top of 06B51C-225 to 06B53S-241
6225	"20""-PG227-0902LX"	"FROM 01B30E-603C NOZZLE-N2 TO 24""-PG030-0904X 6""-PG333-0904X"
6226	"20""-PG-2411-0604A-NI"	06B51S-247 Bypass
6227	"20""-PG260-0902LX"	FROM 01B30K-602A NOZZLE-N2 TO 01B30S-608A NOZZLE-N1
6228	"20""-PG269-0902LX"	FROM 01B30K-602B NOZZLE-N2 TO 01B30S-608B NOZZLE-N1
6229	"20""-PG305-1502LX"	"FROM 24""-PG066-0902LX HEADER BLIND 02LX TO 01B33K-153B NOZZLE-TP01"
6230	"20""-PG329-0902LX"	"FROM 01B30E-603A NOZZLE-N2 TO 6""-PG332-0904X 20""-PG227-0902LX"
6231	"20""-PG330-0902LX"	FROM 01B30S-608A NOZZLE-N2 TO 01B30E-603A NOZZLE-N1
6232	"20""-PG335-0902LX"	FROM 01B30S-608B NOZZLE-N2 TO 01B30E-603C NOZZLE-N1
6233	"20""-PG337-1502LX"	"FROM 24""-PG066-0902LX HEADER BLIND 02LX TO HEADER BLIND NOZZLE-TP01"
6234	"20""-PG339-2503X"	"FROM 12""-PG365-2510X 1""-ME202-2504X TO 16""-PG006-2503X"
6235	"20""-PG-8002-1514A-NI"	"From 24""-PG-8001-1514B-NI to 20""-PG-1001-1514A-NI"
6236	"20""-PG-8002-1514B-NI"	From Inlet Gas Pig Receiver to 06B41S-146
6237	"20""-PG-8012-1514A-NI"	"From 20""-PG-8002-1514B-NI to Train2"
6238	"20""-PG-8023-0601B-NI"	From 06B53S-142A/B to 06B61V-836
6239	"20""-PG-8508-0101B-H"	"From 20""-PG-8538-0104  to 06B55V-838"
6240	"20""-PG-8538-0101B-H"	From 06B55E-816 to 06B55V-838
6241	"20""-PG-8541-0101B-S"	From 06B55K-862A to 06B55E-816
6242	"20""-PG-8549-0101B-H"	"From 06B55E-817 to 18""-PG-8539-0101B-S"
6243	"20""-WA088-0102X"	FROM CCWS SUPPLY HEADER TO CCWS SUPPLY HEADER
6244	"20""-WA092-0102X"	"FROM 01E55P-307A NOZZLE-N2 TO 30""-WA088-0102X"
6245	"20""-WA095-0102X"	"FROM 01E55P-307B NOZZLE-N2 TO 30""-WA088-0102X"
6246	"20""-WA097-0102X"	"FROM 01E55P-615 NOZZLE-N2 TO 30""-WA088-0102X"
6247	"24""-BD-8693-0102C-P"	"From 2""-BD-8573-0102C-P to Atmosphere"
6248	"24""-DO-9821-0102HU-NI"	Underground Line
6249	"24""-DO-9847-0102HU-NI"	Underground Line
6250	"24""-DO-9849-0102HU-NI"	Underground Line
6251	"24""-DO-9851-0102HU-NI"	Underground Line
6252	"24""-DO-9888-0102HU-NI"	Underground Line
6253	"24""-F-1705-0115A-NI"	"Flare Header to 30""-F-8801-0115A-NI"
6254	"24""-F-2705-0115A-NI"	"Flare Header to 30""-F-8801-0115A-NI"
6255	"24""-F-8801-0115A-NI"	Flare Header to 06E71V-844
6256	"24""-LPS-8739-0102C-H"	LPS Header
6257	"24""-PG003-2503X"	"FM 16""PG0022510X 1""ME1002504X 3""GF1040902LX 1""ME109,CP002/1 2504X TO 01B20V111N1"
6258	"24""-PG030-0904X"	"FM 01B20V111N2 1""ME128/218-2504X 8""PG0420903X 6""GF125-0602LX TO 01B31E-141A NZN2"
6259	"24""-PG044-0902LX"	"FROM 16""-PG044-0902LX  TO 01B33V-154 NOZZLE-N1"
6260	"24""-PG066-0902LX"	"FROM 01B33V-154 NOZZLE-N2 TO 24""-PG337-1502LX  24""-PG305-1502LX 4""-VH169-0904X"
6261	"24""-PG096-1511X"	FROM 01B33V-155 NOZZLE-N1 TO GAS EXPORT PIPELINE
6262	"24""-PG229-0304X"	"FROM 24""-PG030-0904X 6""-PG328-0604X TO 24""-PG441-0604X"
6263	"24""-PG230-0304X"	"FROM 24""-PG229-0304X TO 24""-PG448-0604X"
6264	"24""-PG255-0604X"	"TO 24""-PG441-0604X"
6265	"24""-PG263-0604X"	"TO 24""-PG448-0604X"
6266	"24""-PG305-1502LX"	"FROM 24""-PG066-0902LX HEADER BLIND 02LX TO 01B33K-153B NOZZLE-TP01"
6267	"24""-PG337-1502LX"	"FROM 24""-PG066-0902LX HEADER BLIND 02LX TO HEADER BLIND NOZZLE-TP01"
6268	"24""-PG441-0604X"	"FROM 24""-PG229-0304X HEADER BLIND 04X TO 01B30V-601A NOZZLE-N1"
6269	"24""-PG448-0604X"	"FROM 24""-PG230-0304X HEADER BLIND 04X TO 01B30V-601B NOZZLE-N1"
6270	"24""-PG-8001-1514B-NI"	Inlet Gas from Pipe line to  06B40V-890
6271	"24""-PG-8023-0601B-NI"	From 06B53S-142A/B to 06B61V-836
6272	"24""-PG-8031-0601D-NI"	From 06B61V-836 to Battery Limits
6273	"24""-PL099-0104X"	FROM 01E71V-346 HEADER BLIND TO 01E71P-344B NOZZLE-N2 01E71P-344A NOZZLE-N2
6274	"24""-PL276-0302X"	"FROM 01C13A-702 NOZZLE-TP1 TO 12""-PL275-0102X CONDENSATE EXPORT PIPELINE"
6275	"24""-PL291-0302X"	"FROM 01C13P-701A NOZZLE-TP01 TO 2""-PL314-0102X 01C13A-702 NOZZLE-TP2"
6276	"24""-VH051-0104X"	"FROM 2""-GN062-0104X HP FLARE HEADER 01E71V-346 NOZZLE-N1"
6277	"24""-WA059-0102X"	TO 01B30S-609A NOZZLE-N1
6278	"24""-WA090-0102X"	"FROM 36""-WA087-0102X TO 01E55P-307A NOZZLE-N1"
6279	"24""-WA093-0102X"	"FROM 36""-WA087-0102X TO 01E55P-307B NOZZLE-N1"
6280	"24""-WA096-0102X"	"FROM 36""-WA087-0102X TO 01E55P-615 NOZZLE-N1"
6281	"24""-WB061-0102X"	"FROM 01B30E-603B NOZZLE-N3 TO 30""-WB058-0102X"
6282	"24""-WB085-0102X"	"FROM 30""-WB058-0102X TO 01E55E-301B NOZZLE-N3"
6283	"24""-WB086-0102X"	"FROM 01E55E-301B NOZZLE-N4 TO 30""-WB097-0102X"
6284	"24""-WB087-0102X"	"FROM 01E55E-301A NOZZLE-N4 TO 30""-WB097-0102X"
6285	"24""-WB088-0102X"	"FROM 30""-WB058-0102X TO 01E55E-301A NOZZLE-N3"
6286	"24""-WS002-0106"	"FROM 24""-WS103-0106C TO 36""-WS001-0106"
6287	"24""-WS003-0106"	"FROM 01E55P-611 NOZZLE-N1 TO 36""-WS001-0106"
6288	"24""-WS036-0106"	"FROM 36""-WS001-0106"
6289	"24""-WS040-0106"	"FROM 01E55S-309A NOZZLE-N2 TO 36""-WS033-0106"
6290	"24""-WS041-0106"	"FROM 36""-WS001-0106"
6291	"24""-WS047-0106"	"FROM 01E55S-309B NOZZLE-N2 TO 36""-WS033-0106"
6292	"24""-WS048-0106"	"FROM 36""-WS001-0106 TO 01E55S-612 NOZZLE-N1"
6293	"24""-WS051-0106"	"FROM 01E55S-612 NOZZLE-N2 TO 36""-WS033-0106"
6294	"24""-WS055-0106"	"FROM 01E55E-301A NOZZLE-N2 TO 36""-WS065-0106"
6295	"24""-WS056-0106"	"FROM 36""-WS033-0106 TO 01E55E-301A NOZZLE-N1"
6296	"24""-WS059-0106"	"FROM 01E55E-301B NOZZLE-N2 TO 36""-WS065-0106"
6297	"24""-WS060-0106"	"FROM 36""-WS033-0106 TO 01E55E-301B NOZZLE-N1"
6298	"24""-WS093-0106"	"FROM 24""-WS102-0106C TO 36""-WS001-0106"
6299	"24""-WS102-0106C"	"FROM 01E55P-303A NOZZLE-N1 TO 24""-WS093-0106 14""-WS004-0106"
6300	"24""-WS103-0106C"	"FROM 01E55P-303B NOZZLE-N1 TO 14""-WS005-0106 24""-WS002-0106"
6301	24-PG096-1511X	Topside Piping, Launcher to Riser Top Flange at EL+14.6m
6302	24-PL276-0302X	Topside Piping, Spec Break to Riser Top Flange at EL+14.6m
6303	"26""-PG-1102-0604A-NI"	From 06B41V-160 to 06B51S-147
6304	"26""-PG-1217-0604A-NI"	From 06B51S-147 to 06B51C-125
6305	"26""-PG-2102-0604A-NI"	From 06B41V-260 to 06B51S-247
6306	"26""-PG-2217-0604A-NI"	From 06B51S-247 to 06B51C-225
6307	"28""-DO-9822-0102HU-NI"	Underground Line
6308	"28""-DO-9824-0102HU-NI"	Underground Line
6309	"28""-DO-9826-0102HU-NI"	Underground Line
6310	"28""-DO-9853-0102HU-NI"	Underground Line
